X,Y,DENOMINAZI,REGIONE,ENTE_TITOL,ENTE_GESTO,RESPONSABI,TELEFONO,E___MAIL,ALTRA_MAIL,INDIRIZZO,comune,PROVINCIA_,SITO_WEB,ALTRO_SITO,SOCIAL,ALTRO_SOCI,X,Y,icon_url
12.3631879,43.801077,CEA Parco Sasso Simone e Simoncello,MARCHE,Ente Parco Naturale Sasso Simone e Simoncello,Ente Parco Naturale Sasso Simone e Simoncello,Gianfranco Soriani,"0722770073","info@parcosimone.it;",,Via Montefeltresca n. 157 - Loc. Ponte Cappuccini - 61023 Pietrarubbia (PU),Pietrarubbia,PESARO URBINO,www.parcosimone.it,,parco sasso simone (Fb),,12.363187900000000,43.801076999999999,./0.png
12.92737,43.89191,CEA Provincia di Pesaro e Urbino,MARCHE,Provincia di Pesaro e Urbino,Provincia di Pesaro e Urbino,Alessandra Traetto,0721 52602 (CEA) 0721 3592012 (ufficio Alessandra Traetto),"a.traetto@provincia.ps.it; d.tagliolini@provincia.ps.it",,Via Barsanti n. 18 - 61121 Pesaro (PU),Pesaro,PESARO URBINO,http://www.provincia.pu.it/funzioni/ambiente/centro-ricerche-floristiche-marche/,,IN COSTRUZIONE,,12.927370000000000,43.891910000000003,./0.png
13.571665,42.800254,"CEA Rifugio escursionistico ""Mario Paci""",MARCHE,Integra soc. coop.,Integra soc. coop.,Laura Poli,333 2980252,info@rifugiopaci.it,,Via Strada Provinciale 76 - 63100 Ascoli Piceno(AP),Ascoli Piceno,ASCOLI PICENO,www.rifugiopaci.it,,Rifugio Paci - Ascoli Piceno (FB) @rifugiopaci (instagram),,13.571664999999999,42.800254000000002,./0.png
13.4036111,43.219285,CEA Riserva naturale Abbadia di Fiastra,MARCHE,Meridiana s.r.l.,Meridiana s.r.l.,Miria Salvucci - Cristina Arrà,0733 202942,meridiana.mc@gmail.com,,Via Abbadia di Fiastra - 62010 Urbisaglia,Urbisaglia,MACERATA,www.abbadiaturismo.it,,Turismo (Fb) #abbadiadifiastra (instagr),,13.403611099999999,43.219284999999999,./0.png
12.5135962,43.6504182,CEA San Martino,MARCHE,"Associazione naturalistica ""Il Ghiro""","Associazione naturalistica ""Il Ghiro""",Nico Amatori,347 9305711,ostellosanmartino@yahoo.it,,Via S.M. in Campolungo n. 21 - Urbania (PU),Urbania,PESARO URBINO,www.boscodeifolletti.it,,Bosco Dei Folletti (Fb),,12.513596200000000,43.650418199999997,./0.png
13.595511,43.4651767,CEA Selva di Castelfidardo,MARCHE,FONDAZIONE DUCA ROBERTO FERRETTI DI CASTELFERRETTO,Fondazione duca Roberto Ferretti di Castelferretto,Eugenio Paoloni,O71780156,info@fondazioneferretti.org,,Via della Battaglia n. 52 - 60022 Castelfidardo,Castelfidardo,ANCONA,"www.fondazioneferretti.org ; https://www.regione.marche.it/Regione-Utile/Ambiente/Natura/Educazione-ambientale/Prov-AN#14159_CEA-Selva-di-Castelfidardo-(Castelfidardo)",,fondazioneferretti(Fb),,13.595511000000000,43.465176700000001,./0.png
13.4264558,43.5678733,CEA Selva di Gallignano,MARCHE,Università Politecnica delle Marche,Università Politecnica delle Marche,Fabio Taffetani,"0718028088",orto@univpm.it,,Via C.da Selva - fraz. Gallignano - 60020 Ancona,Ancona,ANCONA,www.ortobotanico.univpm.it,,orto botanico ancona (Fb),,13.426455799999999,43.567873300000002,./0.png
12.773467,43.94155,CEA Selve di Gradara,MARCHE,Gradara Innova,Gradara Innova,Maria Elisabetta Pesci (altro contatto: Simone Montanari),0541 964673,"info@gradarainnova.com; simone.montanari@comune.gradara.pu.it",,Via V Novembre n. 12 - 61012 Gradara (PU),Gradara,PESARO URBINO,https://www.gradara.org/eventi-a-gradara/cea-selve-di-gradara/,,https://www.facebook.com/CEAselvedigradara/,,12.773467000000000,43.941549999999999,./0.png
13.2899882,43.5371076,CEA Sergio Romagnoli -Riserva Ripa Bianca,MARCHE,COMUNE DI JESI,Associazione WWF Italia,David Belfiori,"0731 619213; 334 6047703",info@riservaripabianca.it,,Via Zanibelli n. 3/bis - 60035 Jesi (AN),Jesi,ANCONA,https://www.riservaripabianca.it/cea-oasi-wwf,,Riserva Ripa Bianca (Fb),,13.289988200000000,43.537107599999999,./0.png
13.326475,42.898978,CEA Sibilla,MARCHE,Comune di Montemonaco,ATI tra coop. Il Chirocefalo e Il Mentore,Rosangela Censori,"3386904069",ceachiro@montisibillini.it,,Via Trieste n. 15 - c/o Villa Curi - 63088 Montemonaco (AP),Montemonaco,ASCOLI PICENO,IN COSTRUZIONE,,ceasibilla,,13.326475000000000,42.898978000000000,./0.png
13.8828913,42.9435133,CEA Torre sul porto,MARCHE,Comune San Benedetto del Tronto,Comune San Benedetto del Tronto,Sergio Trevisani,0735794278 -724/3476194317,"trevisanis@san-benedetto-del-tronto.gov.it; info@riservasentina.it;",,Viale De Gasperi n. 124 - 63074 San Benedetto del Tronto,San Benedetto del Tronto,ASCOLI PICENO,www.riservasentina.it,,Riserva Naturale Sentina (Fb),,13.882891300000001,42.943513299999999,./0.png
13.0657465,43.2359422,CEA Valle dei Grilli e dell'Elce,MARCHE,Unione montana Esino - Potenza - Musone,Fondazione Oppelide,Paolo Paoletti,"3333720483",m.storianaturale@libero.it: fondazioneoppelide@pec.buffetti.it,,Via Casetre n. 19 - 62022 Gagliole (MC),Gagliole,MACERATA,www.museostorianaturalegagliole.it,,"riserva naturale monte san vicino; museo storia naturale gagliole (Fb)",,13.065746499999999,43.235942199999997,./0.png
13.1652929,43.0397439,CEA Valle del Fiastrone,MARCHE,Alcina s.n.c.,Alcina s.n.c.,Antonella Forconi,0737 52185,alcina@libero.it,,Via del Lago n. 5 - 62035 Fiastra (MC),Fiastra,MACERATA,www.alcina.it,,https://www.facebook.com/alcinaceasibillini.it/,,13.165292900000001,43.039743899999998,./0.png
13.2251676,43.1013291,CEA Vallenatura di Cessapalombo,MARCHE,Comune di Cessapalombo,Il Giardino delle Farfalle Tassoni Fabiana,Fabiana Tassoni,340 2522383,"info@giardinofarfalle.it ; fabiana.tassoni@gmail.com",,C.da Fonte Girata n. 3 - 62020 Cessapalombo (MC),Cessapalombo,MACERATA,www.giardinofarfalle.it,,"il Giardino delle Farfalle Cessapalombo(Fb) ; #Il Giardino delle Farfalle (istagram)",,13.225167600000001,43.101329100000001,./0.png
13.5426746,43.4059813,CEA WWF Villa Colloredo,MARCHE,La Macina Terre Alte onlus soc. coop. di comunità,La Macina Terre Alte onlus soc. coop. di comunità,Giovanni Teodori,071 874 2601 (cell. Giovanni 339 4502460),"cea.recanati@libero.it; gianni.teodori@libero.it",,Via Campo dei Fiori n. 5 - 62019 Recanati (MC),Recanati,MACERATA,http://www.laboratorioterra.it/Cea_Colloredo/programma.htm,,IN COSTRUZIONE,,13.542674600000000,43.405981300000001,./0.png
13.0275758,41.3015823,ISTITUTO PANGEA,LAZIO,COMUNE DI SABAUDIA,ISTITUTO PANGEA,RITA DE STEFANO / GIULIA SIRGIOVANNI,,,,Sabaudia,Sabaudia,LATINA,,,N.D.,,13.027575799999999,41.301582300000000,./0.png
14.0388032,41.7457319,C.E.A PRO NATURA ABRUZZO,ABRUZZO,N.D.,N.D.,Pierlisa Di Felice,086449587/3284633207,pierlisa@tin.it,,Via Cave s.n.c. – Scontrone (AQ),Scontrone,L'AQUILA,N.D.,,,,14.038803200000000,41.745731900000003,./0.png
13.4249841,42.0378596,C.E.A. ....infamigliaCASALE SHERPA,ABRUZZO,SHERPA Coop,SHERPA Coop,Daniele Colitti,0862605521/3938950836/3457278903,info@sherpa.abruzzo.it,daniele@sherpa.abruzzo.it,Via Trieste 73/b 67051 Avezzano (AQ),Avezzano,L'AQUILA,http://www.sherpa.abruzzo.it/,,N.D.,,13.424984100000000,42.037859599999997,./0.png
13.8935076,42.4475422,C.E.A. ANTONIO BELLINI,ABRUZZO,N.D.,N.D.,Dr. Osvaldo Locasciulli,0872866621/335818517/3482874150,locos@tiscali.it,ceabellini@cogecstre.com,"Riserva Naturale Regionale Lago di Penne Cda Collalto, 1 – 65017 – Penne (PE)",Penne,PESCARA,http://www.ceabellini.it/,,,,13.893507600000000,42.447542200000001,./0.png
13.5052809,42.4134653,C.E.A. Ce.D.A.P.,ABRUZZO,Parco Nazionale del Gran Sasso e Monti della Laga,Parco Nazionale del Gran Sasso e Monti della Laga,Giuseppina Leone,N.D.,cea.cedap@gmail.com,,"Via del Convento, n. 1 –67010 -Assergi (AQ)",L'Aquila,L'AQUILA,N.D.,,N.D.,,13.505280900000001,42.413465299999999,./0.png
14.5805036,42.1001469,C.E.A. CENTRO APE D’ABRUZZO,ABRUZZO,N.D.,N.D.,Fausta Nucciarone,"3926416516",faustanucciarone@libero.it,educazioneambientale@legambienteabruzzo.it,Contrada S. Giacomo snc - 66020 - Scerni (CH),Scerni,CHIETI,http://www.fvass.eu,,,,14.580503600000000,42.100146899999999,./0.png
14.0371318,42.0100148,C.E.A. CENTRO INFORMAZIONI DEL PARCO NAZIONALE DELLA MAIELLA,ABRUZZO,N.D.,N.D.,William M. Santoler,0864487006/3208134997/3471344793,w.santoler@gmail.com,majellatrekking@gmail.com,Via Monte di Coccia – Campo di Giove (AQ),Campo di Giove,L'AQUILA,www.majellatrekking.eu,http://www.wildlifemajella.eu/,,,14.037131799999999,42.010014800000000,./0.png
14.35005,41.90165,C.E.A. DELLE ABETINE,ABRUZZO,N.D.,N.D.,Angela Natale,"087250357",abetinadirosello@micso.net,,"Via Santa Liberata, n 1 – - Rosello (CH)",Rosello,CHIETI,http://www.cearosello.it/,,,,14.350050000000000,41.901649999999997,./0.png
13.6800694,42.6505721,C.E.A. GLI AQUILOTTI,ABRUZZO,Sezione CAI Teramo,"Sezione CAI Teramo,",Filippo Di Donato,N.D.,cea.aquilotti@caiabruzzo.it,f.didonato@caiabruzzo.it,"Via Cona, n 180 – 64100 – Teramo",Teramo,TERAMO,www.caicastelli.it,,,,13.680069400000001,42.650572099999998,./0.png
13.4263157,42.0307733,C.E.A. IL SALVIANO E/E’ VITA,ABRUZZO,Comune di Avezzano,N.D.,Dr.ssa Silvia Di Paolo,"0864726058",riservasalviano@comuneavezzano.aq.it,dipaolo.silvia@gmail.com,"P.zza della Repubblica, 9–67051 -Avezzano (AQ)",Avezzano,L'AQUILA,www.riservasalviano.it,,,,13.426315700000000,42.030773300000000,./0.png
14.1860769,42.0403946,C.E.A. Majella,ABRUZZO,Soc. Cooperativa Majella a r. l.,Soc. Cooperativa Majella a r. l.,dott.ssa Francesca Tantalo,0861760202/3406807479,info@cooperativamajella.it,info@majexperience.it,"Via Donato Ricchiuti, 21 - 66010, Lama dei Peligni (CH)",Lama dei Peligni,CHIETI,http://www.cooperativamajella.it/,http://majexperience.it/,https://www.facebook.com/majexperience/?ref=br_tf&epa=SEARCH_BOX,,14.186076900000000,42.040394599999999,./0.png
13.9601213,41.9728677,C.E.A. MONTE GENZANA,ABRUZZO,Riserva Naturale Regionale Monte Genzana Alto Gizio,N.D.,Mario Finocchi,0863501249/3479330187,ceamontegenzana@riservagenzana.it,mario.finocchi@hotmail.it,"Piazza Zannelli, n. 10  -Pettorano sul Gizio (AQ)",Pettorano sul Gizio,L'AQUILA,www.riservagenzana.it,,,,13.960121300000001,41.972867700000002,./0.png
13.50776,42.621868,C.E.A. MONTI DELLA LAGA,ABRUZZO,WWF Teramo,WWF Teramo,Dante Caserta,"3397459870",teramo@wwf.it,,"Zona Prati Panzanelle, Cortino (TE)",Cortino,TERAMO,http://lagramigna.blogspot.com,,,,13.507759999999999,42.621867999999999,./0.png
13.6835119,42.1447576,C.E.A. PARCO NATURALE REGIONALE SIRENTE VELINO,ABRUZZO,N.D.,N.D.,Oremo Di Nino,0864487006/3382420337,info@sirentevelino.it,,"Strada provinciale sirentina, 11- Secinaro (AQ)",Secinaro,L'AQUILA,http://www.ceasirentevelino.it/,,,,13.683511899999999,42.144757599999998,./0.png
13.9433828,41.774524,"C.E.A. PARCO NAZIONALE D’ABRUZZO, LAZIO e MOLISE PNALM",ABRUZZO,Parco Nazionale d?abruzzo Lazio e Molise,N.D.,Amalia Taglieri,"0864790107",centroservizi.villetta@parcoabruzzo.it,,Via Roma - 67030 - Villetta Barrea (AQ),Villetta Barrea,L'AQUILA,http://www.parcoabruzzo.it/,,,,13.943382800000000,41.774524000000000,./0.png
13.9673148,42.5750499,C.E.A. RISERVA NATURALE REGIONALE CALANCHI DI ATRI,ABRUZZO,N.D.,N.D.,Adriano De Ascentiis,0861411147/3389743199,info@riservacalanchidiatri.it,,Contrada Colle della Giustizia - 64032 - Atri (TE),Atri,TERAMO,www.riservacalanchidiatri.it,,,,13.967314800000000,42.575049900000003,./0.png
13.8038268,41.9914077,C.E.A. RISERVA NATURALE REGIONALE GOLE DEL SAGITTARIO,ABRUZZO,Comune Anversa degli Abruzzi,N.D.,Mario Giannantonio,"086489102",golesagittario@gmail.com,,Località Sorgenti Cavuto – 67030 - Anversa degli Abruzzi (AQ),Anversa degli Abruzzi,L'AQUILA,www.comune.anversa.aq.it,,,,13.803826800000000,41.991407700000003,./0.png
13.9843933,42.4329937,C.E.A.PARCOGIARDINOdei LIGUSTRI (Ass. CONALPA),ABRUZZO,N.D.,N.D.,Colazilli Alberto,085845274/3291521643,alberiepaesaggio@gmail.com,,ViaPretara 24 –Loreto Aprutino (PE),Loreto Aprutino,PESCARA,www.conalpa.it,,,,13.984393300000001,42.432993699999997,./0.png
14.4036663,42.0085289,CEA Casanatura Fontecampana,ABRUZZO,Circolo Legambiente Geo APS,Circolo Legambiente GEO APS,Rebecca Virtù (Presidente del Circolo),3272244824/3404601993,ceacasanatura@gmail.com,rebecca.atessa@gmail.com,"Località Fontecampana, Monte Pallano di Atessa",Atessa,,www.gransassolagapark.it,,https://www.facebook.com/legambiente.atessa/,https://www.facebook.com/legambiente.geoonlus/,14.403666299999999,42.008528900000002,./0.png
13.7732825,42.5920979,CEA CASTEL CERRETO,ABRUZZO,N.D.,N.D.,Antonella Fabri,"3409122304",FLOEMA03@coopfloema.191.it,antonella.fabri@libero.i,"Via Trinità, sn – 64039 – Penna Sant’Andrea (TE)",Penna Sant'Andrea,TERAMO,http://www.floema.org/,,,,13.773282500000001,42.592097899999999,./0.png
13.60414,42.2283188,CEA CENTRO DI EDUCAZIONE AL PAESAGGIO TORRE DEL CORNONE,ABRUZZO,N.D.,N.D.,Alessio di Giulio,08631940278/3280617948,info@torrecornone.com,,"Cantone della Terra, n 22 - 67020 - Fontecchio (AQ)",Fontecchio,L'AQUILA,"wwwtorrecornonecom , wwwilexitalycom",,N.D.,,13.604139999999999,42.228318799999997,./0.png
14.0257033,42.1243679,CEA CENTRO DI VISITA DEL GIARDINO BOTANICO “DBRESCIA”,ABRUZZO,N.D.,N.D.,Maria Peroni,"0858213130",info@parcomajella.it,cea.giardinobrescia@parcomajella.it,Parco Nazionale della Majella SR 487- 65020 – Sant’Eufemia a Majella (PE),Sant'Eufemia a Maiella,PESCARA,N.D.,,,,14.025703300000000,42.124367900000003,./0.png
14.3789149,42.1311435,CEA DEL FIUME,ABRUZZO,N.D.,N.D.,Mario Pellegrini,"0873919558",lagodiserranella@virgilio.it,,"Riserva Naturale Regionale Lago di Serranella Loc Brecciaio, n 2 - 66037 - S. Eusanio del Sangro (CH)",Sant'Eusanio del Sangro,CHIETI,http://www.ceaserranella.it/,,,,14.378914900000000,42.131143500000000,./0.png
13.7110976,42.6553167,CEA dell'Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise,ABRUZZO,Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise,Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise,Ombretta Pediconi,087182063/3896347477,o.pediconi@izs.it,formazione@izs.it,"Campo Boario, 64100, Teramo",Teramo,,http://www.izs.it,,https://www.facebook.com/izs.it/,,13.711097600000000,42.655316700000000,./0.png
13.3821357,42.3568878,"CEA DIPARTIMENTO DI SCIENZE UMANE UNIVERSITÀ DEGLI STUDI DELL’AQUILA POLO DIDATTICO,",ABRUZZO,N.D.,N.D.,Prof. Vaccarelli,0863978809/3280553851,ppefaro@tin.it,,Via G Di Vincenzo - 67100 - L’Aquila,L'Aquila,L'AQUILA,www.scienzedellaformazione.univaq.it,,N.D.,,13.382135699999999,42.356887800000003,./0.png
13.436845,41.861607,CEA ECOMUSEO DELLA RISERVA NATURALE REGIONALE ZOMPO LO SCHIOPPO,ABRUZZO,N.D.,N.D.,Donatella Scotti,"086285441",info@schioppoaq.it,donacg@libero.it,"Via delle Ferriere, n 10 - 67050 - Morino (AQ)",Morino,L'AQUILA,wwwschioppoaqit,,N.D.,,13.436845000000000,41.861606999999999,./0.png
13.9780077,42.6171317,CEA ECOSCUOLA ALL’ECOCENTRO,ABRUZZO,N.D.,N.D.,Stanislao D’Argenio,"3337559106",s.dargenio@comune.pineto.te.it,,Zona industriale Scerne di Pineto località Casone,Pineto,TERAMO,,,,,13.978007699999999,42.617131700000002,./0.png
13.9111218,42.3531064,CEA FATTORIE RICCITELLI,ABRUZZO,N.D.,N.D.,Antonio Riccitelli,85920013/3391115155,info@fattoriericcitelli.it,,"Contrada de Contra, n 3 – Vicoli (PE)",Vicoli,PESCARA,http://www.fattoriericcitelli.it,,,,13.911121800000000,42.353106400000001,./0.png
14.7102874,42.1227829,CEA GIGLIO DI MARE - PANCRATIUM,ABRUZZO,N.D.,N.D.,Rosalba Viola,0872948444/3288418396,ceapancratium.vasto@libero.it,,"Via Ciccarone, n 107 – 66054 - Vasto (CH)",Vasto,CHIETI,N.D.,,,,14.710287400000000,42.122782899999997,./0.png
13.819403,42.1022813,CEA GOLE DI SAN VENANZIO RISERVA NATURALE REGIONALE GOLE DI SAN VENANZIO,ABRUZZO,N.D.,N.D.,Dr. Lorenzo Liberatore,0862316160/3401096596,info@golesanvenanzio.it,,Viale Tratturo – 67027 – Raiano (AQ),Raiano,L'AQUILA,www.golesanvenanzio.it,,,,13.819402999999999,42.102281300000001,./0.png
13.7891594,42.2859716,CEA IL BOSSO formazione,ABRUZZO,IL BOSSO formazione società cooperativa,IL BOSSO formazione società cooperativa,Cristian Moscone,"3289868897",cristian@ilbosso.com,info@ilbosso.com,"via Capodacqua, 6 - 67022 Capestrano (AQ)",Capestrano,L'AQUILA,https://www.ilbossoformazione.com/,https://www.ilbosso.com,https://www.facebook.com/ilbossoformazione/,,13.789159400000001,42.285971600000003,./0.png
14.2058304,42.0903061,CEA LA PORTA DEL SOLE,ABRUZZO,N.D.,N.D.,Barbara Dalla Costa,"3392615405",cooplaportadelsole@gmail.com,,Piazza Municipio snc - 66015 - Fara San Martino (CH),Fara San Martino,CHIETI,N.D.,,,,14.205830400000000,42.090306099999999,./0.png
14.3830627,42.0195795,CEA MONTE PALLANO,ABRUZZO,N.D.,N.D.,Maria Pina Teti,0872980970/3345383102/3341541988,gaiatessa@alice.it,,Parco Archeologico Naturalistico di Monte Pallano 66046 - Tornareccio (CH),Tornareccio,CHIETI,http://www.gaiamontepallano.it/,,,,14.383062700000000,42.019579499999999,./0.png
13.6534423,42.4911579,CEA SCUOLA VERDE,ABRUZZO,N.D.,N.D.,Giuliano Di Gaetano,0858780088/3351048318,info@scuolaverde.com,giuliano.digaetano@gmail.com,San Pietro – 64045 - Isola del Gran Sasso (TE),Isola del Gran Sasso d'Italia,TERAMO,www.scuolaverde.com,,,,13.653442300000000,42.491157899999997,./0.png
14.13419,42.290252,CEA TERRA,ABRUZZO,Comune Casalincontrada,Comune Casalincontrada,Gianfranco Conti,0861 332670/3497414695,info@casediterra.com,comunecasalincontrada@virgilio.it,Piazza A. De Lollis 14 66012 Casalincontrada (CH),Casalincontrada,CHIETI,http://casediterra.com/,,https://www.facebook.com/cedterra/,,14.134190000000000,42.290252000000002,./0.png
14.539894,42.1851784,CEA TERRACOSTE,ABRUZZO,Soc. Coop. Terracoste a r.l.,Soc. Coop. Terracoste a r.l.,Maria Laura Pierini,0871370278/3337971892,info@terracoste.com,ml.pierini@virgilio.it,"Via Sant'Angelo 11, 66020, Torino di Sangro (CH)",Torino di Sangro,CHIETI,https://www.terracoste.com,,https://www.facebook.com/terracoste/,,14.539894000000000,42.185178399999998,./0.png
13.8989507,42.8899288,CENTRO DI RICERCA E DI EDUCAZIONE AMBIENTALE SCUOLA BLU,ABRUZZO,SCRL SCUOLA BLU,SCRL SCUOLA BLU,Dott. Geol. Stefano Massi,085 9808009/347 4196327,info@scuolablu.it,scuolablu@pec.it,"Casa Doganale – Torre Carlo V, Via Colle di Marzio, snc - 64014 Martinsicuro (TE)",Martinsicuro,TERAMO,http://www.scuolablu.it,,http://www.facebook.com/ceascuolablu/,,13.898950700000000,42.889928800000000,./0.png
14.304937,41.920333,CENTRO RISORSE DELLA PROVINCIA DI CHIETI,ABRUZZO,Comune di Borrello,Rio Verde Ambiente e Turismo snc,Giuseppe Di Renzo,"3401172367",rioverdesnc@libero.it,,via Silvio Spaventa n.6 66040 Borrello,Borrello,,N.D.,,N.D.,,14.304937000000001,41.920332999999999,./0.png
13.7890642,41.8083533,Ecotur,ABRUZZO,Ecotur,Ecotur,Paolo Iannicca,0871898143/3491491633,informazioni@ecotur.org,,Piazza San antonio 67032 Pescasseroli,Pescasseroli,,https://www.ecotur.org/,,N.D.,,13.789064200000000,41.808353300000000,./0.png
14.140207,42.215245,Il Grande Faggio Centro di Educazione ed Esperienza Ambientale,ABRUZZO,Il Grande Faggio S.a.s.di F. Chiavaroi & C. Via Fontepalombo 36 66010 PRETORO,Il Grande Faggio S.a.s.di F. Chiavaroi & C. Via Fontepalombo 36 66010 PRETORO,Fabrizio Chiavaroli,3355995995/3336472752,info@ilgrandefaggio.it,fabrizio@ilgrandefaggio.it,"Via Fontepalombo, 36 - 66010 PRETORO (CH)",Pretoro,CHIETI,https://www.ilgrandefaggio.it,http://www.parks.it/ost/il.grande.faggio.cea/,https://www.facebook.com/ilgrandefaggio,https://www.facebook.com/ilgrandefaggio - https://twitter.com/ilgrandefaggio,14.140207000000000,42.215245000000003,./0.png
14.1883645,42.2146721,Il Riccio e la Castagna,ABRUZZO,Soc Coop Linea Verde a r l Guardiagrele,Soc Coop Linea Verde a r.l. di Guardiagrele (CH),Iacovella Paolo,0859067233/3911833806/3662750665,cea@lineaverde.biz,info@lineaverde.biz,Piazza Cappelletti 66010 RAPINO (CH),Rapino,CHIETI,https://WWW.lineaverde.biz,,https://www.facebook.com/ilriccioelacastagna/,,14.188364500000000,42.214672100000001,./0.png
14.2824314,42.426088,Jose' Arcadio Buendia,ABRUZZO,Associazione culturale Buendia,Associazione culturale Buendia,Moreno Bernini,0872916010/3394958546,primofoglio@buendia.it,bb.pienosole@gmail.com,"Via pola 35, Francavilla al mare (CH)",Francavilla al Mare,CHIETI,N.D.,,N.D.,,14.282431400000000,42.426088000000000,./0.png
13.4210671,42.0336059,L'Albero delle Storie,ABRUZZO,AMBeCO' soc. coop. a r.l.,AMBeCO' soc. coop. a r.l.,Silvia Cardarelli,0873498013/3392127383,infoambeco@gmail.com,silvia.cardarelli66@gmail.com,"Via E. di Gianfilippo,10 , CAP 67051 Avezzano (AQ)",Avezzano,L'AQUILA,L'utente ha modificato questo valore.,,L'utente ha modificato questo valore.,,13.421067100000000,42.033605899999998,./0.png
14.0103373,42.159566,Majambiente - Paolo Barrasso,ABRUZZO,Majambiente,Majambiente,Paola Dio Martino,0863411088/3270889470/3270889470,info@majambiente.it,info@majambiente.it,"Via del vivaio snc, Caramanico Terme 65023 - Pescara",Pescara,PESCARA,https://www.majambiente.it/,,https://www.facebook.com/majambiente/,https://www.instagram.com/majambiente/?hl=it,14.010337300000000,42.159565999999998,./0.png
14.4037317,42.3536429,Ortonammare,ABRUZZO,Comune di Ortona,Comune di Ortona,Direttore Tito Vezio Viola,"3470781143",ceaortonammare@comuneortona.ch.it,riserve@comuneortona.ch.it,"Corso Garibaldi snc, 66026 Ortona (CH)",Ortona,CHIETI,https://www.riserveregionaliortona.it/centro-educazione-ambientale-ortona/,https://www.comuneortona.ch.it,N.D.,,14.403731700000000,42.353642899999997,./0.png
14.3320626,42.1677481,Riserva Naturale Regionale Lago di Serranella,ABRUZZO,Comune Capofila di Casoli,Comune Capofila di Casoli,dott.ssa Barbara Di Lauro,085922343/3339714613,ceadelfiume@gmail.com,dlbarbie.70@gmail.com,"Loc. Brecciaio, n.1- Sant'Eusanio del Sangro (Ch)",Sant'Eusanio del Sangro,CHIETI,https://www.comune.casoli.ch.it/web/,,N.D.,,14.332062600000000,42.167748099999997,./0.png
14.6509935,41.5636815,CENTRO DI EDUCAZIONE AMBIENTALE KORAI,MOLISE,N.D.,CONSORZIO KORAI SCARL,PEPPINO SCIANNAMBLO,0874 424420," ceakorai@molisedati.it; cstc-korai@moldat.molisedati.it;",,"via S Antonio Abate N° 236 , 86100 Campobasso",Campobasso,CAMPOBASSO,,,N.D.,,14.650993500000000,41.563681500000001,./0.png
14.0710954,41.6288733,ROCCHETTA A VOLTURNO,MOLISE,COMUNE DI ROCCHETTA A VOLTUURNO,COMUNE DI ROCCHETTA A VOLTUURNO,N.D.,,,,……….. Rocchetta a Volture - Isernia,Rocchetta a Volturno,ISERNIA,,,N.D.,,14.071095400000001,41.628873300000002,./0.png
14.4199322,41.3496061,A.R.I.A.,CAMPANIA,N.D.,N.D.,GREGORIO DI LULLO,,dilullogregorio@tin.it,,San Potito Sannitico,San Potito Sannitico,CASERTA,,,N.D.,,14.419932200000000,41.349606100000003,./0.png
15.2316751,40.416589,ALBURNI CALORE,CAMPANIA,PARCO NAZIONALE DEL CILENTO,LEGAMBIENTE,CARLO VIGORITO,,cealburnicalore@libero.it / carlo.vigorito@tiscali.it,,Castel San Lorenzo,Castel San Lorenzo,SALERNO,,,N.D.,,15.231675100000000,40.416589000000002,./0.png
14.0150996,40.7578412,ASSOCIAZIONE VIVARA ONLUS,CAMPANIA,N.D.,N.D.,N.D.,,robgabriele64@gmail.com 7 assvivara@pec.it,,Procida,Procida,NAPOLI,,,N.D.,,14.015099599999999,40.757841200000001,./0.png
14.8804893,40.6230286,AULA VERDE,CAMPANIA,N.D.,N.D.,,,cealegambientepontecagnano@gmail.com / f.ferro@legambiente.campania.it,,Pontecagnano Faiano,Pontecagnano Faiano,SALERNO,,,N.D.,,14.880489300000001,40.623028599999998,./0.png
14.6339257,40.9440435,BIBLIOTECA COMUNALE,CAMPANIA,N.D.,N.D.,N.D.,,protocollo.mugnanodelcardinale@asmepec.it,,Mugnano del Cardinale,Mugnano del Cardinale,AVELLINO,,,N.D.,,14.633925700000001,40.944043499999999,./0.png
15.7028745,40.2762751,BIBLIOTECA MONS. PASCALE - ARENABIANCA,CAMPANIA,N.D.,N.D.,,,biblio.parrocchiale@libero.it,,Montesano sulla Marcellana,Montesano sulla Marcellana,SALERNO,,,N.D.,,15.702874500000000,40.276275099999999,./0.png
14.6352445,41.2599956,CASANATURA - FATTORIA DIDATTICA,CAMPANIA,LEGAMBIENTE,LEGAMBIENTE,Grazia Fasano,,graziafasano@katamail.com,,San Lupo,San Lupo,BENEVENTO,,,N.D.,,14.635244500000001,41.259995600000003,./0.png
14.4781532,40.8388939,CEA PARCO NAZIONALE DEL VESUVIO,CAMPANIA,N.D.,N.D.,,,protocollo@epnv.it / pgiugliano@epnv.it / legambiente.mimmobeneventano@gmail.com /,,Ottaviano,Ottaviano,NAPOLI,,,N.D.,,14.478153200000000,40.838893900000002,./0.png
14.3966503,41.3623965,CEDA MATESE,CAMPANIA,N.D.,N.D.,N.D.,,legambiente.matese@libero.it / ma.antonucci@virgilio.it,,Piedimonte Matese,Piedimonte Matese,CASERTA,,,N.D.,,14.396650299999999,41.362396500000003,./0.png
